  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   278,    P-2404,   2023/01/28 07:51:42,           1-11,      18,        -1.751,        -3.705,       -16.469,         0.208,         19936,       0,    1,                                DI_Water,                               T1V11-ID2,                 H2O, 1674910609.73,         0.210,         0.171,         0.346,         0.157,       143.728,        -0.000,        -0.001,         3.430,        94.543,        24.453,         1.029,        59.264,         0.870,        -0.021,       -0.0000,        0.0000,    0,"    
21.78",        42.188,         1,      11,       4,WassenaarRS,       0,       1
   279,    P-2404,   2023/01/28 08:00:42,           1-11,      19,        -1.746,        -3.682,       -16.509,         0.200,         19963,       0,    1,                                DI_Water,                               T1V11-ID2,                 H2O, 1674911150.04,         0.194,         0.175,         0.406,         0.136,       143.138,         0.000,        -0.002,         3.416,        94.633,        24.571,         1.030,        59.289,         0.870,        -0.039,       -0.0000,        0.0000,    0,"    
21.79",        42.062,         1,      11,       4,WassenaarRS,       0,       1
   280,    P-2404,   2023/01/28 08:09:42,           1-11,      20,        -1.722,        -3.680,       -16.488,         0.223,         19999,       0,    1,                                DI_Water,                               T1V11-ID2,                 H2O, 1674911689.20,         0.229,         0.201,         0.357,         0.158,       145.788,         0.000,        -0.002,         3.485,        94.831,        24.549,         1.034,        59.402,         0.869,         0.010,       -0.0000,        0.0000,    0,"    
21.86",        41.875,         1,      11,       4,WassenaarRS,       0,       1
   281,    P-2405,   2023/01/28 08:19:41,           1-12,       1,        -3.348,        -6.733,       -38.222,         0.213,         20138,      -1,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674912288.44,         0.204,         0.184,         0.361,         0.146,       148.739,         0.001,         0.003,         3.550,        95.401,        24.651,         1.049,        60.246,         0.870,         0.034,       -0.0000,       -0.0000,    0,"    
21.94",        42.062,         1,      12,       5,WassenaarRS,       0,       1
   282,    P-2405,   2023/01/28 08:28:40,           1-12,       2,        -3.314,        -6.686,       -39.050,         0.222,         20358,      -1,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674912827.88,         0.200,         0.179,         0.364,         0.139,       145.094,         0.001,         0.003,         3.476,        96.356,        25.195,         1.046,        60.086,         0.871,         0.004,       -0.0000,       -0.0000,    0,"    
21.83",        42.312,         1,      12,       5,WassenaarRS,       0,       1
   283,    P-2405,   2023/01/28 08:37:40,           1-12,       3,        -3.433,        -6.870,       -40.231,         0.201,         19968,      -1,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674913367.19,         0.218,         0.195,         0.367,         0.153,       144.344,         0.000,         0.002,         3.446,        94.694,        24.632,         1.026,        58.966,         0.870,        -0.009,        0.0000,       -0.0000,    0,"    
21.82",        42.438,         1,      12,       5,WassenaarRS,       0,       1
   284,    P-2405,   2023/01/28 08:46:39,           1-12,       4,        -3.447,        -6.904,       -40.554,         0.206,         19880,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674913907.09,         0.214,         0.171,         0.340,         0.154,       139.315,         0.001,         0.001,         3.349,        94.265,        24.561,         1.018,        58.914,         0.870,         0.002,       -0.0000,       -0.0000,    0,"    
21.99",        42.000,         1,      12,       5,WassenaarRS,       0,       1
   285,    P-2405,   2023/01/28 08:55:40,           1-12,       5,        -3.480,        -6.916,       -40.630,         0.178,         19860,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674914447.80,         0.219,         0.178,         0.406,         0.161,       147.236,         0.000,         0.001,         3.518,        94.175,        24.398,         1.027,        59.115,         0.869,         0.039,        0.0000,        0.0000,    0,"    
21.90",        41.625,         1,      12,       5,WassenaarRS,       0,       1
   286,    P-2405,   2023/01/28 09:04:39,           1-12,       6,        -3.467,        -6.928,       -40.750,         0.198,         20026,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674914986.43,         0.213,         0.185,         0.363,         0.147,       143.648,         0.001,         0.001,         3.434,        94.806,        24.740,         1.032,        59.880,         0.869,         0.131,       -0.0000,       -0.0000,    0,"    
21.92",        41.688,         1,      12,       5,WassenaarRS,       0,       1
   287,    P-2405,   2023/01/28 09:13:39,           1-12,       7,        -3.473,        -6.948,       -40.773,         0.202,         19977,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674915526.61,         0.202,         0.182,         0.389,         0.151,       142.842,         0.001,         0.001,         3.411,        94.714,        24.487,         1.036,        59.540,         0.869,         0.007,        0.0000,        0.0000,    0,"    
21.79",        42.125,         1,      12,       5,WassenaarRS,       0,       1
   288,    P-2405,   2023/01/28 09:22:37,           1-12,       8,        -3.435,        -6.915,       -40.991,         0.223,         19901,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674916065.12,         0.223,         0.174,         0.352,         0.166,       143.493,         0.000,         0.001,         3.425,        94.345,        24.617,         1.022,        58.932,         0.870,         0.003,       -0.0000,       -0.0000,    0,"    
21.91",        42.000,         1,      12,       5,WassenaarRS,       0,       1
   289,    P-2405,   2023/01/28 09:31:37,           1-12,       9,        -3.471,        -6.934,       -40.940,         0.196,         19889,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674916605.31,         0.242,         0.183,         0.360,         0.184,       141.913,         0.001,        -0.001,         3.391,        94.319,        24.575,         1.020,        58.649,         0.869,        -0.060,        0.0000,       -0.0000,    0,"    
21.91",        41.562,         1,      12,       5,WassenaarRS,       0,       1
   290,    P-2405,   2023/01/28 09:40:36,           1-12,      10,        -3.446,        -6.914,       -40.971,         0.211,         19947,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674917143.96,         0.225,         0.188,         0.401,         0.163,       141.856,         0.001,        -0.000,         3.382,        94.598,        24.791,         1.011,        58.352,         0.870,        -0.091,        0.0000,       -0.0000,    0,"    
21.89",        41.688,         1,      12,       5,WassenaarRS,       0,       1
   291,    P-2405,   2023/01/28 09:49:36,           1-12,      11,        -3.476,        -6.943,       -41.005,         0.197,         19902,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674917684.03,         0.208,         0.178,         0.368,         0.148,       142.835,         0.000,        -0.001,         3.414,        94.373,        24.592,         1.022,        58.816,         0.868,        -0.009,       -0.0000,        0.0000,    0,"    
21.82",        41.812,         1,      12,       5,WassenaarRS,       0,       1
   292,    P-2405,   2023/01/28 09:58:35,           1-12,      12,        -3.471,        -6.931,       -40.992,         0.196,         19848,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674918223.53,         0.247,         0.208,         0.407,         0.174,       143.439,         0.001,         0.001,         3.421,        94.078,        24.657,         1.016,        58.605,         0.869,         0.033,        0.0000,       -0.0000,    0,"    
21.87",        41.438,         1,      12,       5,WassenaarRS,       0,       1
   293,    P-2405,   2023/01/28 10:07:36,           1-12,      13,        -3.506,        -6.979,       -41.100,         0.186,         19983,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674918763.43,         0.210,         0.184,         0.348,         0.150,       145.707,         0.000,        -0.000,         3.500,        94.694,        24.687,         1.028,        59.160,         0.870,         0.006,        0.0000,        0.0000,    0,"    
21.94",        41.562,         1,      12,       5,WassenaarRS,       0,       1
   294,    P-2405,   2023/01/28 10:16:35,           1-12,      14,        -3.486,        -6.950,       -41.101,         0.190,         19942,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674919302.46,         0.231,         0.205,         0.373,         0.162,       145.161,         0.001,        -0.002,         3.439,        94.524,        24.526,         1.031,        59.284,         0.870,         0.001,        0.0000,        0.0000,    0,"    
21.80",        42.000,         1,      12,       5,WassenaarRS,       0,       1
   295,    P-2405,   2023/01/28 10:25:35,           1-12,      15,        -3.467,        -6.919,       -41.064,         0.193,         19907,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674919842.53,         0.237,         0.193,         0.355,         0.170,       141.541,         0.001,        -0.001,         3.375,        94.357,        24.571,         1.025,        59.094,         0.871,         0.050,       -0.0000,       -0.0000,    0,"    
21.84",        42.125,         1,      12,       5,WassenaarRS,       0,       1
   296,    P-2405,   2023/01/28 10:34:34,           1-12,      16,        -3.473,        -6.927,       -41.096,         0.191,         19944,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674920381.75,         0.218,         0.198,         0.381,         0.150,       142.470,        -0.000,         0.001,         3.382,        94.540,        24.681,         1.020,        58.929,         0.869,         0.032,        0.0000,        0.0000,    0,"    
21.90",        41.688,         1,      12,       5,WassenaarRS,       0,       1
   297,    P-2405,   2023/01/28 10:43:34,           1-12,      17,        -3.464,        -6.952,       -41.160,         0.213,         19930,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674920921.65,         0.218,         0.193,         0.390,         0.158,       146.597,         0.001,         0.001,         3.504,        94.473,        24.576,         1.027,        59.216,         0.869,         0.061,       -0.0000,       -0.0000,    0,"    
21.78",        41.562,         1,      12,       5,WassenaarRS,       0,       1
   298,    P-2405,   2023/01/28 10:52:34,           1-12,      18,        -3.492,        -6.962,       -41.170,         0.191,         19979,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674921461.73,         0.237,         0.206,         0.391,         0.167,       141.105,         0.001,        -0.000,         3.368,        94.630,        24.761,         1.027,        59.324,         0.870,         0.046,        0.0000,       -0.0000,    0,"    
21.84",        41.875,         1,      12,       5,WassenaarRS,       0,       1
   299,    P-2405,   2023/01/28 11:01:34,           1-12,      19,        -3.486,        -6.966,       -41.183,         0.199,         19895,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674922001.89,         0.220,         0.176,         0.359,         0.168,       144.504,         0.001,         0.002,         3.451,        94.285,        24.529,         1.028,        59.221,         0.870,         0.009,       -0.0000,        0.0000,    0,"    
21.86",        41.750,         1,      12,       5,WassenaarRS,       0,       1
   300,    P-2405,   2023/01/28 11:10:34,           1-12,      20,        -3.496,        -6.950,       -41.248,         0.180,         19944,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674922541.83,         0.231,         0.187,         0.385,         0.161,       144.956,        -0.000,        -0.001,         3.478,        94.514,        24.582,         1.029,        59.302,         0.871,         0.047,        0.0000,        0.0000,    0,"    
21.84",        41.375,         1,      12,       5,WassenaarRS,       0,       1
   301,    P-2405,   2023/01/28 11:19:35,           1-12,      21,        -3.464,        -6.960,       -41.199,         0.218,         19972,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674923082.51,         0.202,         0.172,         0.338,         0.150,       150.144,         0.001,         0.001,         3.594,        94.648,        24.630,         1.033,        59.348,         0.869,         0.022,       -0.0000,       -0.0000,    0,"    
21.84",        41.312,         1,      12,       5,WassenaarRS,       0,       1
   302,    P-2405,   2023/01/28 11:28:35,           1-12,      22,        -3.444,        -6.930,       -41.190,         0.222,         20098,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674923622.48,         0.206,         0.169,         0.385,         0.153,       141.072,         0.001,        -0.001,         3.383,        95.263,        24.615,         1.041,        59.848,         0.870,        -0.006,       -0.0000,        0.0000,    0,"    
21.83",        41.688,         1,      12,       5,WassenaarRS,       0,       1
   303,    P-2405,   2023/01/28 11:37:35,           1-12,      23,        -3.491,        -6.959,       -41.295,         0.190,         19942,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674924162.66,         0.226,         0.185,         0.370,         0.161,       144.934,         0.001,        -0.000,         3.461,        94.527,        24.556,         1.026,        59.366,         0.870,        -0.004,        0.0000,       -0.0000,    0,"    
21.88",        41.812,         1,      12,       5,WassenaarRS,       0,       1
   304,    P-2405,   2023/01/28 11:46:34,           1-12,      24,        -3.456,        -6.950,       -41.344,         0.221,         20021,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674924702.07,         0.242,         0.185,         0.384,         0.172,       144.963,         0.001,         0.000,         3.459,        94.895,        24.767,         1.024,        59.086,         0.870,        -0.013,        0.0000,       -0.0000,    0,"    
21.93",        41.500,         1,      12,       5,WassenaarRS,       0,       1
   305,    P-2405,   2023/01/28 11:55:34,           1-12,      25,        -3.509,        -6.984,       -41.274,         0.186,         19961,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674925241.55,         0.198,         0.174,         0.407,         0.142,       146.380,         0.001,         0.000,         3.495,        94.604,        24.617,         1.028,        59.240,         0.870,         0.028,       -0.0000,        0.0000,    0,"    
22.00",        41.250,         1,      12,       5,WassenaarRS,       0,       1
   306,    P-2405,   2023/01/28 12:04:33,           1-12,      26,        -3.438,        -6.935,       -41.352,         0.230,         20218,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674925780.71,         0.212,         0.172,         0.368,         0.156,       147.599,         0.000,        -0.000,         3.498,        95.779,        24.894,         1.042,        59.846,         0.871,         0.003,        0.0000,       -0.0000,    0,"    
21.84",        41.562,         1,      12,       1,WassenaarRS,       0,       1
   307,    P-2405,   2023/01/28 12:16:18,           1-12,      27,        -3.543,        -7.128,       -42.282,         0.228,         20672,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674926486.10,         0.228,         0.207,         0.377,         0.158,       180.284,        -0.000,        -0.002,         4.307,        98.466,        25.074,         1.078,        62.409,         0.871,         0.104,       -0.0000,        0.0000,    0,"    
21.92",        41.750,         1,      12,       1,WassenaarRS,       0,       1
   308,    P-2405,   2023/01/28 12:25:18,           1-12,      28,        -3.520,        -7.064,       -41.825,         0.216,         20756,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674927026.24,         0.221,         0.188,         0.390,         0.157,       171.449,        -0.001,        -0.002,         4.074,        98.577,        25.418,         1.073,        62.009,         0.869,         0.032,       -0.0000,        0.0000,    0,"    
21.83",        41.375,         1,      12,       1,WassenaarRS,       0,       1
   309,    P-2405,   2023/01/28 12:34:19,           1-12,      29,        -3.497,        -7.039,       -41.682,         0.227,         20830,       0,    1,                                 DI_Seat,                               T1V12-ID2,                 H2O, 1674927566.36,         0.195,         0.181,         0.374,         0.130,       170.253,        -0.000,        -0.002,         4.022,        98.839,        25.406,         1.087,        62.260,         0.870,         0.010,        0.0000,        0.0000,    0,"    
21.88",        41.000,         1,      12,       1,WassenaarRS,       0,       1
   310,    P-2406,   2023/01/28 12:44:18,           1-13,       1,        -4.687,        -9.224,       -55.003,         0.195,         19896,      -1,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674928165.74,         0.205,         0.185,         0.313,         0.143,       158.282,         0.001,        -0.000,         3.809,        94.674,        24.562,         1.020,        59.178,         0.870,         0.139,       -0.0000,       -0.0000,    0,"    
21.96",        41.438,         1,      13,       2,WassenaarRS,       0,       1
   311,    P-2406,   2023/01/28 12:53:17,           1-13,       2,        -4.605,        -9.086,       -54.917,         0.203,         19402,      -1,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674928704.47,         0.229,         0.179,         0.373,         0.168,       155.218,         0.000,         0.001,         3.738,        92.515,        24.054,         0.977,        57.264,         0.869,        -0.030,        0.0000,        0.0000,    0,"    
21.87",        41.500,         1,      13,       2,WassenaarRS,       0,       1
   312,    P-2406,   2023/01/28 13:02:15,           1-13,       3,        -4.715,        -9.323,       -56.140,         0.220,         19493,      -1,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674929242.87,         0.226,         0.198,         0.396,         0.156,       151.904,        -0.000,         0.001,         3.653,        92.878,        23.890,         1.004,        58.264,         0.870,         0.028,       -0.0000,        0.0000,    0,"    
21.89",        41.312,         1,      13,       2,WassenaarRS,       0,       1
   313,    P-2406,   2023/01/28 13:11:15,           1-13,       4,        -4.739,        -9.320,       -56.414,         0.193,         20463,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674929783.02,         0.225,         0.188,         0.379,         0.164,       153.682,         0.000,        -0.000,         3.673,        97.110,        25.245,         1.051,        60.439,         0.870,        -0.015,        0.0000,        0.0000,    0,"    
21.90",        41.188,         1,      13,       2,WassenaarRS,       0,       1
   314,    P-2406,   2023/01/28 13:20:14,           1-13,       5,        -4.732,        -9.323,       -56.423,         0.202,         20416,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674930321.82,         0.194,         0.176,         0.347,         0.135,       155.408,         0.001,         0.000,         3.716,        96.848,        25.132,         1.051,        60.623,         0.870,         0.047,       -0.0000,       -0.0000,    0,"    
21.87",        41.250,         1,      13,       2,WassenaarRS,       0,       1
   315,    P-2406,   2023/01/28 13:29:14,           1-13,       6,        -4.750,        -9.361,       -56.597,         0.205,         19917,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674930861.85,         0.195,         0.170,         0.355,         0.142,       151.476,         0.000,         0.001,         3.639,        94.668,        24.684,         1.014,        58.768,         0.870,        -0.019,       -0.0000,        0.0000,    0,"    
21.95",        41.750,         1,      13,       2,WassenaarRS,       0,       1
   316,    P-2406,   2023/01/28 13:38:14,           1-13,       7,        -4.788,        -9.381,       -56.547,         0.177,         20299,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674931401.66,         0.213,         0.186,         0.360,         0.156,       151.037,         0.001,        -0.000,         3.609,        96.236,        25.067,         1.046,        60.443,         0.870,         0.102,        0.0000,       -0.0000,    0,"    
21.81",        41.688,         1,      13,       2,WassenaarRS,       0,       1
   317,    P-2406,   2023/01/28 13:47:14,           1-13,       8,        -4.732,        -9.319,       -56.614,         0.200,         20428,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674931941.58,         0.229,         0.203,         0.369,         0.161,       151.595,         0.000,        -0.000,         3.634,        96.894,        25.065,         1.060,        60.821,         0.871,         0.023,       -0.0000,        0.0000,    0,"    
21.83",        41.312,         1,      13,       2,WassenaarRS,       0,       1
   318,    P-2406,   2023/01/28 13:56:14,           1-13,       9,        -4.743,        -9.324,       -56.660,         0.192,         20504,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674932482.51,         0.192,         0.185,         0.329,         0.141,       157.551,         0.001,        -0.000,         3.764,        97.223,        25.237,         1.057,        60.819,         0.871,         0.012,       -0.0000,        0.0000,    0,"    
21.86",        41.062,         1,      13,       2,WassenaarRS,       0,       1
   319,    P-2406,   2023/01/28 14:05:14,           1-13,      10,        -4.795,        -9.379,       -56.631,         0.169,         20441,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674933021.23,         0.209,         0.187,         0.364,         0.142,       158.105,         0.001,         0.000,         3.775,        96.849,        25.100,         1.067,        61.170,         0.870,         0.126,       -0.0000,        0.0000,    0,"    
21.90",        41.250,         1,      13,       2,WassenaarRS,       0,       1
   320,    P-2406,   2023/01/28 14:14:13,           1-13,      11,        -4.759,        -9.365,       -56.644,         0.198,         20661,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674933561.00,         0.206,         0.178,         0.340,         0.146,       149.360,         0.001,        -0.000,         3.565,        97.834,        25.509,         1.064,        61.342,         0.870,         0.029,       -0.0000,       -0.0000,    0,"    
21.85",        41.750,         1,      13,       2,WassenaarRS,       0,       1
   321,    P-2406,   2023/01/28 14:23:13,           1-13,      12,        -4.775,        -9.352,       -56.669,         0.174,         20724,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674934101.25,         0.200,         0.187,         0.364,         0.138,       152.680,         0.001,        -0.001,         3.624,        98.120,        25.564,         1.073,        61.467,         0.871,         0.094,        0.0000,       -0.0000,    0,"    
21.84",        41.812,         1,      13,       2,WassenaarRS,       0,       1
   322,    P-2406,   2023/01/28 14:32:13,           1-13,      13,        -4.755,        -9.344,       -56.771,         0.190,         20704,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674934641.14,         0.214,         0.175,         0.372,         0.161,       154.002,         0.000,        -0.001,         3.680,        98.066,        25.463,         1.074,        61.522,         0.870,         0.067,       -0.0000,        0.0000,    0,"    
21.93",        41.562,         1,      13,       2,WassenaarRS,       0,       1
   323,    P-2406,   2023/01/28 14:41:13,           1-13,      14,        -4.736,        -9.364,       -56.749,         0.220,         20590,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674935180.81,         0.227,         0.187,         0.374,         0.160,       152.500,         0.001,        -0.001,         3.641,        97.582,        25.443,         1.059,        60.688,         0.870,        -0.070,        0.0000,       -0.0000,    0,"    
21.92",        41.375,         1,      13,       2,WassenaarRS,       0,       1
   324,    P-2406,   2023/01/28 14:50:13,           1-13,      15,        -4.781,        -9.365,       -56.719,         0.176,         20809,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674935720.17,         0.219,         0.179,         0.388,         0.162,       153.870,         0.001,        -0.002,         3.655,        98.458,        25.642,         1.083,        61.985,         0.871,         0.146,       -0.0000,        0.0000,    0,"    
21.90",        41.500,         1,      13,       2,WassenaarRS,       0,       1
   325,    P-2406,   2023/01/28 14:59:13,           1-13,      16,        -4.751,        -9.352,       -56.735,         0.199,         20753,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674936260.25,         0.221,         0.185,         0.364,         0.157,       156.180,         0.000,         0.000,         3.728,        98.258,        25.573,         1.074,        61.596,         0.871,         0.095,       -0.0000,       -0.0000,    0,"    
21.87",        41.750,         1,      13,       2,WassenaarRS,       0,       1
   326,    P-2406,   2023/01/28 15:08:12,           1-13,      17,        -4.774,        -9.352,       -56.744,         0.176,         20772,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674936799.84,         0.215,         0.188,         0.407,         0.153,       154.516,         0.000,        -0.001,         3.664,        98.312,        25.702,         1.073,        61.382,         0.871,         0.025,       -0.0000,        0.0000,    0,"    
21.90",        41.938,         1,      13,       2,WassenaarRS,       0,       1
   327,    P-2406,   2023/01/28 15:17:12,           1-13,      18,        -4.740,        -9.349,       -56.715,         0.208,         20715,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674937340.02,         0.228,         0.173,         0.365,         0.167,       153.759,        -0.001,         0.001,         3.672,        98.081,        25.459,         1.079,        61.618,         0.870,         0.077,        0.0000,        0.0000,    0,"    
21.86",        42.062,         1,      13,       2,WassenaarRS,       0,       1
   328,    P-2406,   2023/01/28 15:26:12,           1-13,      19,        -4.705,        -9.328,       -56.770,         0.232,         20823,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674937879.77,         0.228,         0.196,         0.408,         0.156,       155.115,         0.000,         0.001,         3.703,        98.594,        25.755,         1.072,        61.318,         0.870,        -0.010,        0.0000,       -0.0000,    0,"    
21.85",        42.250,         1,      13,       2,WassenaarRS,       0,       1
   329,    P-2406,   2023/01/28 15:35:11,           1-13,      20,        -4.783,        -9.385,       -56.756,         0.184,         20564,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674938418.77,         0.204,         0.187,         0.399,         0.149,       151.313,         0.001,        -0.000,         3.608,        97.408,        25.260,         1.072,        61.316,         0.871,         0.078,       -0.0000,        0.0000,    0,"    
21.79",        42.312,         1,      13,       2,WassenaarRS,       0,       1
   330,    P-2406,   2023/01/28 15:44:12,           1-13,      21,        -4.789,        -9.396,       -56.782,         0.184,         20797,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674938959.06,         0.233,         0.194,         0.390,         0.168,       152.191,         0.001,        -0.001,         3.588,        98.359,        25.697,         1.081,        61.832,         0.870,         0.137,        0.0000,       -0.0000,    0,"    
21.80",        42.062,         1,      13,       2,WassenaarRS,       0,       1
   331,    P-2406,   2023/01/28 15:53:11,           1-13,      22,        -4.729,        -9.345,       -56.873,         0.218,         20495,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674939498.60,         0.244,         0.206,         0.378,         0.172,       151.230,         0.001,         0.000,         3.608,        97.138,        25.279,         1.058,        60.537,         0.870,         0.009,        0.0000,        0.0000,    0,"    
21.88",        41.750,         1,      13,       2,WassenaarRS,       0,       1
   332,    P-2406,   2023/01/28 16:02:10,           1-13,      23,        -4.800,        -9.406,       -56.850,         0.179,         20481,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674940037.45,         0.206,         0.167,         0.356,         0.151,       150.361,         0.001,         0.000,         3.593,        96.994,        25.249,         1.064,        60.888,         0.870,         0.087,        0.0000,        0.0000,    0,"    
21.85",        41.562,         1,      13,       2,WassenaarRS,       0,       1
   333,    P-2406,   2023/01/28 16:11:09,           1-13,      24,        -4.727,        -9.368,       -56.888,         0.231,         20570,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674940577.11,         0.216,         0.190,         0.388,         0.151,       154.641,         0.001,        -0.000,         3.689,        97.458,        25.342,         1.060,        60.909,         0.870,         0.014,       -0.0000,       -0.0000,    0,"    
21.70",        41.500,         1,      13,       2,WassenaarRS,       0,       1
   334,    P-2406,   2023/01/28 16:20:09,           1-13,      25,        -4.779,        -9.383,       -56.872,         0.188,         20460,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674941116.63,         0.200,         0.173,         0.340,         0.140,       153.284,         0.000,         0.000,         3.637,        96.921,        25.257,         1.053,        60.686,         0.871,         0.040,       -0.0000,       -0.0000,    0,"    
21.71",        41.875,         1,      13,       2,WassenaarRS,       0,       1
   335,    P-2406,   2023/01/28 16:29:08,           1-13,      26,        -4.785,        -9.373,       -56.819,         0.176,         20626,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674941656.09,         0.227,         0.202,         0.414,         0.156,       151.009,         0.000,         0.000,         3.602,        97.600,        25.420,         1.071,        61.486,         0.870,         0.144,        0.0000,        0.0000,    0,"    
21.67",        41.688,         1,      13,       2,WassenaarRS,       0,       1
   336,    P-2406,   2023/01/28 16:38:07,           1-13,      27,        -4.773,        -9.358,       -56.806,         0.180,         20622,       0,    1,                                 IceLava,                               T1V13-ID2,                 H2O, 1674942194.86,         0.227,         0.193,         0.335,         0.160,       151.598,         0.000,        -0.000,         3.618,        97.598,        25.499,         1.072,        61.052,         0.871,         0.079,        0.0000,        0.0000,    0,"    
21.71",        41.438,         1,      13,       2,WassenaarRS,       0,       1
   337,    P-2407,   2023/01/28 16:48:07,           1-14,       1,        -5.499,       -10.736,       -68.583,         0.186,         16892,      -1,    1,                                   SeatW,                               T1V14-ID2,                 H2O, 1674942794.30,         0.198,         0.167,         0.391,         0.147,       142.170,         0.000,        -0.000,         3.447,        81.549,        21.144,         0.832,        49.715,         0.868,        -0.048,       -0.0000,        0.0000,    0,"    
21.76",        41.500,         1,      14,       2,WassenaarRS,       0,       1
   338,    P-2407,   2023/01/28 16:57:07,           1-14,       2,        -5.274,       -10.317,       -67.000,         0.188,         15736,      -1,    1,                                   SeatW,                               T1V14-ID2,                 H2O, 1674943335.15,         0.226,         0.184,         0.389,         0.159,       136.640,        -0.000,         0.000,         3.350,        76.710,        19.774,         0.760,        45.960,         0.869,        -0.105,       -0.0000,        0.0000,    0,"    
21.71",        41.625,         1,      14,       2,WassenaarRS,       0,       1
   339,    P-2407,   2023/01/28 17:06:07,           1-14,       3,        -5.542,       -10.822,       -69.993,         0.187,         15550,      -1,    1,                                   SeatW,                               T1V14-ID2,                 H2O, 1674943874.45,         0.206,         0.183,         0.408,         0.151,       129.565,         0.000,         0.002,         3.180,        75.878,        19.674,         0.747,        45.440,         0.868,        -0.047,       -0.0000,       -0.0000,    0,"    
21.80",        42.000,         1,      14,       2,WassenaarRS,       0,       1
