  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
322,    P-2613,   2023/02/24 16:18:21,           1-12,27,-4.686,-9.306,-56.847,0.239,20638,0,1,                                IceLava,                               T1V12-ID2,                 H2O,1677273808,0.227,0.181,0.356,0.165,145.984,0.001,0,3.466,97.337,25.638,1.057,60.697,0.874,0.007,0,0,0,"    
21.67",40.812,1,12,2,WassenaarRS,0,1
323,    P-2614,   2023/02/24 16:28:19,           1-13,1,-5.402,-10.612,-68.759,0.216,20333,-1,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677274407,0.207,0.19,0.406,0.144,143.571,0,0.002,3.404,96.03,25.267,1.036,59.782,0.875,-0.036,0,0,0,"    
21.63",41.438,1,13,2,WassenaarRS,0,1
324,    P-2614,   2023/02/24 16:37:19,           1-13,2,-5.303,-10.398,-67.616,0.202,20332,-1,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677274947,0.213,0.186,0.39,0.152,138.274,0.001,0.001,3.285,95.944,25.161,1.05,60.429,0.873,0.056,0,0,0,"    
21.75",41.062,1,13,2,WassenaarRS,0,1
325,    P-2614,   2023/02/24 16:46:19,           1-13,3,-5.506,-10.761,-70.005,0.191,19493,-1,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677275486,0.208,0.177,0.369,0.156,140.443,0,0.002,3.343,92.28,24.258,0.991,57.61,0.873,0.042,0,0,0,"    
21.76",40.375,1,13,2,WassenaarRS,0,1
326,    P-2614,   2023/02/24 16:55:19,           1-13,4,-5.528,-10.801,-70.297,0.191,19521,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677276026,0.227,0.188,0.39,0.167,140.641,0,0.001,3.368,92.396,24.324,0.991,57.681,0.873,0.095,0,0,0,"    
21.68",40.438,1,13,2,WassenaarRS,0,1
327,    P-2614,   2023/02/24 17:04:18,           1-13,5,-5.525,-10.786,-70.412,0.185,19572,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677276565,0.207,0.191,0.366,0.146,137.813,0.001,0,3.298,92.621,24.372,0.996,57.661,0.874,0.075,0,0,0,"    
21.82",41.062,1,13,2,WassenaarRS,0,1
328,    P-2614,   2023/02/24 17:13:18,           1-13,6,-5.502,-10.812,-70.51,0.222,19570,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677277105,0.212,0.189,0.39,0.154,135.853,0.001,0.001,3.229,92.625,24.345,0.991,57.823,0.874,0.014,0,0,0,"    
21.79",41.5,1,13,2,WassenaarRS,0,1
329,    P-2614,   2023/02/24 17:22:18,           1-13,7,-5.527,-10.795,-70.516,0.188,19470,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677277645,0.212,0.184,0.409,0.153,133.891,0.001,0,3.186,92.194,24.216,0.99,57.366,0.872,0.047,0,0,0,"    
21.82",41.125,1,13,2,WassenaarRS,0,1
330,    P-2614,   2023/02/24 17:31:17,           1-13,8,-5.512,-10.805,-70.569,0.208,19466,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677278185,0.225,0.19,0.382,0.152,139.604,0,0,3.324,92.169,24.29,0.987,57.141,0.872,-0.003,0,0,0,"    
21.81",40.438,1,13,2,WassenaarRS,0,1
331,    P-2614,   2023/02/24 17:40:17,           1-13,9,-5.523,-10.824,-70.565,0.209,19578,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677278725,0.25,0.199,0.401,0.182,140.528,0,0.001,3.365,92.603,24.509,0.987,57.511,0.873,0.066,0,0,0,"    
21.81",40.5,1,13,2,WassenaarRS,0,1
332,    P-2614,   2023/02/24 17:49:17,           1-13,10,-5.574,-10.842,-70.626,0.167,19562,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677279264,0.221,0.178,0.363,0.163,138.932,0.001,0,3.325,92.504,24.471,0.994,57.78,0.873,0.11,0,0,0,"    
21.70",41.125,1,13,2,WassenaarRS,0,1
333,    P-2614,   2023/02/24 17:58:16,           1-13,11,-5.524,-10.813,-70.61,0.202,19590,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677279803,0.199,0.17,0.398,0.149,135.053,0,0.001,3.229,92.645,24.429,0.998,57.918,0.873,0.085,0,0,0,"    
21.87",41.5,1,13,2,WassenaarRS,0,1
334,    P-2614,   2023/02/24 18:07:16,           1-13,12,-5.497,-10.777,-70.715,0.21,19460,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677280344,0.235,0.202,0.363,0.163,135.1,0,0,3.23,92.17,24.259,0.979,57.048,0.873,-0.027,0,0,0,"    
21.82",41.062,1,13,2,WassenaarRS,0,1
335,    P-2614,   2023/02/24 18:16:17,           1-13,13,-5.526,-10.806,-70.705,0.195,19478,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677280884,0.229,0.185,0.359,0.168,141.639,0.001,0.001,3.395,92.236,24.304,0.979,57.04,0.872,-0.038,0,0,0,"    
21.81",40.375,1,13,2,WassenaarRS,0,1
336,    P-2614,   2023/02/24 18:25:17,           1-13,14,-5.517,-10.821,-70.704,0.213,19589,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677281424,0.23,0.189,0.392,0.168,140.849,0,0,3.348,92.664,24.467,0.994,57.549,0.873,0.008,0,0,0,"    
21.74",40.625,1,13,2,WassenaarRS,0,1
337,    P-2614,   2023/02/24 18:34:16,           1-13,15,-5.545,-10.848,-70.78,0.199,19565,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677281964,0.207,0.19,0.367,0.142,137.41,0.001,0.001,3.282,92.579,24.384,0.991,57.614,0.874,0.024,0,0,0,"    
21.73",41.25,1,13,2,WassenaarRS,0,1
338,    P-2614,   2023/02/24 18:43:15,           1-13,16,-5.506,-10.811,-70.779,0.218,19569,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677282502,0.223,0.176,0.371,0.165,133.364,0,0.002,3.194,92.572,24.399,0.996,57.724,0.872,0.092,0,0,0,"    
21.66",41.5,1,13,2,WassenaarRS,0,1
339,    P-2614,   2023/02/24 18:52:15,           1-13,17,-5.473,-10.769,-70.806,0.229,19493,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677283043,0.195,0.164,0.352,0.144,134.808,0,0.002,3.213,92.322,24.304,0.98,57.127,0.872,-0.047,0,0,0,"    
21.93",40.875,1,13,2,WassenaarRS,0,1
340,    P-2614,   2023/02/24 19:01:14,           1-13,18,-5.55,-10.827,-70.739,0.182,19537,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677283582,0.216,0.174,0.386,0.154,137.455,0,0,3.293,92.421,24.36,0.994,57.547,0.872,0.062,0,0,0,"    
21.79",40.438,1,13,2,WassenaarRS,0,1
341,    P-2614,   2023/02/24 19:10:14,           1-13,19,-5.496,-10.8,-70.825,0.222,19590,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677284121,0.221,0.19,0.378,0.153,140.358,0.001,0.001,3.358,92.778,24.392,0.988,57.509,0.873,-0.055,0,0,0,"    
21.66",40.938,1,13,2,WassenaarRS,0,1
342,    P-2614,   2023/02/24 19:19:15,           1-13,20,-5.441,-10.665,-70.273,0.206,20077,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677284662,0.228,0.198,0.365,0.161,139.348,0,0.001,3.312,94.799,25.086,1.025,58.843,0.873,0.046,0,0,0,"    
21.76",41.438,1,13,1,WassenaarRS,0,1
343,    P-2614,   2023/02/24 19:28:15,           1-13,21,-5.47,-10.773,-70.778,0.234,19622,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677285203,0.199,0.164,0.343,0.154,134.88,0,0.001,3.231,92.874,24.47,0.993,57.554,0.872,-0.014,0,0,0,"    
21.75",41.438,1,13,1,WassenaarRS,0,1
344,    P-2614,   2023/02/24 19:37:14,           1-13,22,-5.504,-10.802,-70.791,0.215,19617,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677285742,0.216,0.182,0.381,0.155,140.626,0.001,0,3.347,92.779,24.465,0.996,57.796,0.872,0.066,0,0,0,"    
21.70",40.75,1,13,1,WassenaarRS,0,1
345,    P-2614,   2023/02/24 19:46:14,           1-13,23,-5.541,-10.824,-70.814,0.19,19634,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677286281,0.231,0.199,0.385,0.164,142.078,0,0.001,3.382,92.896,24.576,0.991,57.23,0.872,-0.041,0,0,0,"    
21.75",40.625,1,13,1,WassenaarRS,0,1
346,    P-2614,   2023/02/24 19:55:13,           1-13,24,-5.542,-10.833,-70.74,0.194,19715,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677286821,0.208,0.183,0.357,0.158,137.892,0.001,0,3.298,93.183,24.463,1.015,58.423,0.873,0.07,0,0,0,"    
21.73",41.188,1,13,1,WassenaarRS,0,1
347,    P-2614,   2023/02/24 20:04:13,           1-13,25,-5.518,-10.81,-70.84,0.205,19655,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677287360,0.235,0.198,0.347,0.165,134.317,0,0,3.213,92.95,24.549,1,57.688,0.873,0.056,0,0,0,"    
21.76",41.5,1,13,1,WassenaarRS,0,1
348,    P-2614,   2023/02/24 20:13:13,           1-13,26,-5.474,-10.797,-70.856,0.243,19596,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677287900,0.201,0.168,0.363,0.15,135.484,0.001,0,3.228,92.727,24.392,0.995,57.648,0.872,0.022,0,0,0,"    
21.76",40.875,1,13,1,WassenaarRS,0,1
349,    P-2614,   2023/02/24 20:22:13,           1-13,27,-5.516,-10.811,-70.848,0.208,19660,0,1,                                   SeatW,                               T1V13-ID2,                 H2O,1677288440,0.222,0.194,0.372,0.161,141.042,0.001,0,3.358,93.022,24.515,0.999,57.486,0.872,-0.005,0,0,0,"    
21.74",40.5,1,13,1,WassenaarRS,0,1
350,    P-2615,   2023/02/24 20:32:12,           1-14,1,-6.951,-13.464,-92.371,0.182,20786,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1677289039,0.206,0.174,0.406,0.149,142.46,0.001,0.004,3.386,97.892,25.93,1.07,61.051,0.873,0.117,0,0,0,"    
21.73",41.125,1,14,2,WassenaarRS,0,1
351,    P-2615,   2023/02/24 20:41:12,           1-14,2,-6.711,-13.064,-90.635,0.21,21150,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1677289579,0.231,0.197,0.38,0.164,142.045,0.002,0.002,3.379,99.535,26.271,1.091,62.075,0.873,0.02,0,0,0,"    
21.78",41.5,1,14,2,WassenaarRS,0,1
352,    P-2615,   2023/02/24 20:50:11,           1-14,3,-7.023,-13.602,-94.257,0.184,20259,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1677290119,0.218,0.193,0.388,0.155,135.937,0.001,0.003,3.231,95.529,25.3,1.036,59.665,0.873,0.101,0,0,0,"    
21.71",41.625,1,14,2,WassenaarRS,0,1
353,    P-2615,   2023/02/24 20:59:10,           1-14,4,-7.044,-13.641,-94.785,0.183,20280,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677290657,0.22,0.184,0.382,0.155,138.81,0.001,0.002,3.302,95.62,25.554,1.027,59.071,0.873,0.101,0,0,0,"    
21.84",40.938,1,14,2,WassenaarRS,0,1
354,    P-2615,   2023/02/24 21:08:10,           1-14,5,-7.068,-13.687,-94.967,0.184,20467,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677291197,0.207,0.174,0.378,0.148,142.854,0,0.003,3.399,96.415,25.567,1.054,60.397,0.872,0.16,0,0,0,"    
21.71",40.625,1,14,2,WassenaarRS,0,1
355,    P-2615,   2023/02/24 21:17:10,           1-14,6,-7.031,-13.662,-95.088,0.208,20345,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677291737,0.21,0.186,0.391,0.153,142.155,0.001,0.004,3.387,95.931,25.328,1.045,60.012,0.873,0.057,0,0,0,"    
21.80",41.125,1,14,2,WassenaarRS,0,1
356,    P-2615,   2023/02/24 21:26:09,           1-14,7,-7.072,-13.685,-95.175,0.178,19874,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677292276,0.198,0.159,0.375,0.148,139.777,0,0.003,3.35,93.875,24.894,1.006,58.22,0.872,0.075,0,0,0,"    
21.72",41.5,1,14,2,WassenaarRS,0,1
357,    P-2615,   2023/02/24 21:35:09,           1-14,8,-7.048,-13.679,-95.249,0.2,20071,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677292817,0.218,0.179,0.371,0.156,137.904,0,0.003,3.282,94.738,25.103,1.023,58.821,0.872,0.081,0,0,0,"    
21.82",41.812,1,14,2,WassenaarRS,0,1
358,    P-2615,   2023/02/24 21:44:10,           1-14,9,-7.01,-13.646,-95.373,0.219,20461,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677293357,0.209,0.184,0.388,0.155,138.287,0,0.004,3.292,96.493,25.557,1.04,59.789,0.872,0.029,0,0,0,"    
21.81",41.625,1,14,2,WassenaarRS,0,1
359,    P-2615,   2023/02/24 21:53:09,           1-14,10,-7.04,-13.655,-95.386,0.195,20276,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677293896,0.214,0.172,0.388,0.16,140.98,0.001,0.003,3.355,95.67,25.302,1.031,59.442,0.872,0.03,0,0,0,"    
21.91",40.875,1,14,2,WassenaarRS,0,1
360,    P-2615,   2023/02/24 22:02:09,           1-14,11,-7.096,-13.727,-95.386,0.177,20297,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677294436,0.227,0.192,0.378,0.163,142.809,0.001,0.002,3.393,95.686,25.413,1.041,59.561,0.873,0.11,0,0,0,"    
21.83",41,1,14,2,WassenaarRS,0,1
361,    P-2615,   2023/02/24 22:11:09,           1-14,12,-7.035,-13.674,-95.424,0.21,20215,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677294977,0.192,0.168,0.396,0.15,139.369,0,0.002,3.319,95.377,25.323,1.024,59.15,0.872,0.003,0,0,0,"    
21.69",41.375,1,14,2,WassenaarRS,0,1
362,    P-2615,   2023/02/24 22:20:09,           1-14,13,-7.089,-13.705,-95.444,0.172,20180,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677295517,0.224,0.2,0.408,0.158,140.71,0,0.002,3.348,95.179,25.269,1.03,59.217,0.873,0.071,0,0,0,"    
21.76",41.688,1,14,2,WassenaarRS,0,1
363,    P-2615,   2023/02/24 22:29:10,           1-14,14,-7.083,-13.692,-95.462,0.171,20183,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677296057,0.222,0.198,0.459,0.15,136.191,0.001,0.002,3.221,95.235,25.244,1.028,59.047,0.871,0.038,0,0,0,"    
21.82",41.875,1,14,2,WassenaarRS,0,1
364,    P-2615,   2023/02/24 22:38:09,           1-14,15,-7.028,-13.668,-95.504,0.214,20162,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677296596,0.209,0.187,0.4,0.147,135.595,0.001,0.001,3.22,95.157,25.206,1.024,59.096,0.873,0.05,0,0,0,"    
21.80",41.438,1,14,2,WassenaarRS,0,1
365,    P-2615,   2023/02/24 22:47:08,           1-14,16,-7.074,-13.692,-95.509,0.18,20178,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677297136,0.224,0.186,0.353,0.16,139.496,0,0.002,3.318,95.2,25.198,1.032,59.263,0.872,0.091,0,0,0,"    
21.76",40.688,1,14,2,WassenaarRS,0,1
366,    P-2615,   2023/02/24 22:56:07,           1-14,17,-7.039,-13.678,-95.565,0.208,20569,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677297675,0.203,0.183,0.337,0.144,142.969,0.001,0.001,3.401,96.951,25.725,1.049,60.071,0.873,0,0,0,0,"    
21.79",40.812,1,14,2,WassenaarRS,0,1
367,    P-2615,   2023/02/24 23:05:07,           1-14,18,-7.098,-13.704,-95.549,0.162,20559,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677298214,0.216,0.194,0.382,0.15,141.974,0,0.002,3.375,96.869,25.596,1.057,60.558,0.873,0.103,0,0,0,"    
21.80",41.312,1,14,2,WassenaarRS,0,1
368,    P-2615,   2023/02/24 23:14:06,           1-14,19,-7.05,-13.692,-95.561,0.205,20381,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677298754,0.2,0.173,0.327,0.146,134.112,0.001,0.001,3.189,96.13,25.464,1.04,59.526,0.872,0.043,0,0,0,"    
21.81",41.625,1,14,2,WassenaarRS,0,1
369,    P-2615,   2023/02/24 23:23:06,           1-14,20,-7.068,-13.724,-95.665,0.204,20169,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677299293,0.212,0.183,0.37,0.153,140.284,0,0.001,3.342,95.167,25.302,1.02,58.874,0.871,0.035,0,0,0,"    
21.83",40.938,1,14,2,WassenaarRS,0,1
370,    P-2615,   2023/02/24 23:32:06,           1-14,21,-7.07,-13.692,-95.512,0.185,20294,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677299833,0.242,0.192,0.401,0.175,138.124,0.001,0.001,3.285,95.673,25.388,1.039,59.578,0.872,0.178,0,0,0,"    
21.86",40.625,1,14,2,WassenaarRS,0,1
371,    P-2615,   2023/02/24 23:41:05,           1-14,22,-7.032,-13.695,-95.686,0.224,20262,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677300372,0.219,0.195,0.397,0.159,139.549,0.001,0.002,3.316,95.616,25.409,1.027,58.965,0.873,0.052,0,0,0,"    
21.86",40.938,1,14,2,WassenaarRS,0,1
372,    P-2615,   2023/02/24 23:50:05,           1-14,23,-7.08,-13.71,-95.606,0.184,20402,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677300912,0.214,0.179,0.378,0.159,139.319,0,0.002,3.314,96.171,25.397,1.051,59.955,0.872,0.086,0,0,0,"    
21.82",41.438,1,14,2,WassenaarRS,0,1
373,    P-2615,   2023/02/24 23:59:04,           1-14,24,-7.051,-13.697,-95.662,0.206,20488,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677301451,0.218,0.209,0.355,0.146,134.789,0,0.001,3.207,96.597,25.613,1.044,59.734,0.872,0.029,0,0,0,"    
21.71",41.688,1,14,2,WassenaarRS,0,1
374,    P-2615,   2023/02/25 00:08:03,           1-14,25,-7.056,-13.693,-95.656,0.199,20408,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677301991,0.205,0.171,0.386,0.149,135.798,0.001,0,3.233,96.243,25.524,1.039,59.552,0.871,0.014,0,0,0,"    
21.84",41.125,1,14,2,WassenaarRS,0,1
375,    P-2615,   2023/02/25 00:17:03,           1-14,26,-7.04,-13.702,-95.659,0.219,20482,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677302530,0.212,0.189,0.342,0.15,142.032,0.001,0.001,3.382,96.506,25.621,1.048,60.059,0.872,0.087,0,0,0,"    
21.84",40.75,1,14,2,WassenaarRS,0,1
376,    P-2615,   2023/02/25 00:26:03,           1-14,27,-7.088,-13.739,-95.61,0.191,20415,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1677303071,0.226,0.179,0.372,0.159,141.351,0,0.002,3.344,96.161,25.508,1.053,60.137,0.872,0.136,0,0,0,"    
21.79",41.062,1,14,2,WassenaarRS,0,1
377,    P-2616,   2023/02/25 00:36:02,           1-15,1,-9.16,-17.61,-126.351,0.179,20571,-1,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677303670,0.237,0.198,0.415,0.168,142.289,0.001,0.005,3.361,96.839,25.935,1.049,60.179,0.872,0.172,0,0,0,"    
21.78",41.562,1,15,3,WassenaarRS,0,1
378,    P-2616,   2023/02/25 00:45:03,           1-15,2,-8.928,-17.183,-124.727,0.183,20773,-1,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677304210,0.249,0.192,0.393,0.174,136.503,0.001,0.003,3.223,97.808,26.149,1.056,60.354,0.872,0.037,0,0,0,"    
21.80",41.812,1,15,3,WassenaarRS,0,1
379,    P-2616,   2023/02/25 00:54:03,           1-15,3,-9.27,-17.814,-129.072,0.178,19502,-1,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677304749,0.215,0.188,0.422,0.148,133.666,0.001,0.006,3.184,92.15,24.808,0.979,56.493,0.871,0.123,0,0,0,"    
21.88",41.375,1,15,3,WassenaarRS,0,1
380,    P-2616,   2023/02/25 01:03:00,           1-15,4,-9.265,-17.837,-129.746,0.195,19436,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677305288,0.222,0.203,0.435,0.154,138.324,0.001,0.005,3.297,91.929,24.569,0.972,56.602,0.871,0.086,0,0,0,"    
21.83",40.688,1,15,3,WassenaarRS,0,1
381,    P-2616,   2023/02/25 01:12:00,           1-15,5,-9.324,-17.884,-129.922,0.161,19527,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677305828,0.191,0.168,0.426,0.147,135.695,0.001,0.005,3.229,92.303,24.658,0.98,56.91,0.871,0.086,0,0,0,"    
21.74",40.938,1,15,3,WassenaarRS,0,1
382,    P-2616,   2023/02/25 01:21:00,           1-15,6,-9.284,-17.843,-130.118,0.179,19556,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677306367,0.222,0.193,0.382,0.16,130.716,0.002,0.004,3.117,92.418,24.777,0.98,56.907,0.871,0.119,0,0,0,"    
21.89",41.438,1,15,3,WassenaarRS,0,1
383,    P-2616,   2023/02/25 01:29:59,           1-15,7,-9.284,-17.877,-130.211,0.197,19528,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677306906,0.207,0.191,0.385,0.153,134.826,0.001,0.004,3.215,92.321,24.664,0.982,56.807,0.87,0.077,0,0,0,"    
21.69",41.688,1,15,3,WassenaarRS,0,1
384,    P-2616,   2023/02/25 01:38:59,           1-15,8,-9.279,-17.874,-130.305,0.2,19604,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677307446,0.23,0.197,0.374,0.164,134.801,0.001,0.003,3.215,92.636,24.751,0.988,57.207,0.87,0.111,0,0,0,"    
21.80",41.75,1,15,3,WassenaarRS,0,1
385,    P-2616,   2023/02/25 01:47:59,           1-15,9,-9.277,-17.853,-130.377,0.191,19580,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677307986,0.223,0.192,0.365,0.157,133.689,0,0.004,3.202,92.613,24.773,0.974,56.517,0.871,-0.004,0,0,0,"    
21.86",41.75,1,15,3,WassenaarRS,0,1
386,    P-2616,   2023/02/25 01:56:58,           1-15,10,-9.27,-17.879,-130.466,0.212,19580,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677308525,0.206,0.181,0.406,0.151,134.973,0.001,0.004,3.216,92.594,24.708,0.982,56.786,0.871,0.075,0,0,0,"    
21.75",41.875,1,15,3,WassenaarRS,0,1
387,    P-2616,   2023/02/25 02:05:57,           1-15,11,-9.287,-17.868,-130.534,0.189,19645,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677309065,0.219,0.196,0.389,0.162,136.129,0,0.003,3.246,92.904,24.759,0.986,56.957,0.87,0.02,0,0,0,"    
21.72",41.875,1,15,3,WassenaarRS,0,1
388,    P-2616,   2023/02/25 02:14:57,           1-15,12,-9.321,-17.89,-130.54,0.167,19660,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677309604,0.213,0.192,0.377,0.15,134.275,0.001,0.004,3.216,92.902,24.747,0.99,57.387,0.871,0.083,0,0,0,"    
21.70",42,1,15,3,WassenaarRS,0,1
389,    P-2616,   2023/02/25 02:23:56,           1-15,13,-9.277,-17.901,-130.591,0.217,19641,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677310144,0.213,0.191,0.412,0.156,134.01,0.001,0.004,3.19,92.852,24.888,0.978,56.706,0.871,0.017,0,0,0,"    
21.83",42,1,15,3,WassenaarRS,0,1
390,    P-2616,   2023/02/25 02:32:56,           1-15,14,-9.327,-17.908,-130.581,0.17,19716,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677310683,0.228,0.201,0.397,0.159,134.773,0.001,0.004,3.209,93.062,24.919,0.998,57.66,0.87,0.164,0,0,0,"    
21.79",42,1,15,3,WassenaarRS,0,1
391,    P-2616,   2023/02/25 02:41:55,           1-15,15,-9.348,-17.954,-130.606,0.174,19708,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677311223,0.21,0.196,0.36,0.15,133.607,0.001,0.002,3.186,93.034,24.876,0.998,57.58,0.871,0.129,0,0,0,"    
21.73",42.062,1,15,3,WassenaarRS,0,1
392,    P-2616,   2023/02/25 02:50:55,           1-15,16,-9.326,-17.929,-130.758,0.183,19678,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677311762,0.206,0.173,0.359,0.155,134.206,0,0.003,3.198,92.974,24.969,0.983,56.947,0.871,0.079,0,0,0,"    
21.79",42.125,1,15,3,WassenaarRS,0,1
393,    P-2616,   2023/02/25 02:59:54,           1-15,17,-9.288,-17.892,-130.764,0.201,19703,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677312301,0.217,0.184,0.39,0.16,134.395,0.001,0.003,3.195,93.107,24.938,0.985,57.093,0.872,0.038,0,0,0,"    
21.78",42.125,1,15,3,WassenaarRS,0,1
394,    P-2616,   2023/02/25 03:08:54,           1-15,18,-9.354,-17.949,-130.759,0.165,19644,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677312841,0.21,0.189,0.346,0.143,135.396,0.001,0.002,3.229,92.772,24.846,0.989,57.323,0.87,0.133,0,0,0,"    
21.69",42.125,1,15,3,WassenaarRS,0,1
395,    P-2616,   2023/02/25 03:17:55,           1-15,19,-9.316,-17.927,-130.795,0.192,19724,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677313382,0.221,0.187,0.4,0.164,133.514,0,0.004,3.18,93.141,24.876,0.999,57.678,0.871,0.18,0,0,0,"    
21.68",42.125,1,15,3,WassenaarRS,0,1
396,    P-2616,   2023/02/25 03:26:54,           1-15,20,-9.309,-17.902,-130.755,0.185,19675,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677313921,0.2,0.178,0.359,0.147,133.716,0.001,0.003,3.185,92.93,24.71,1,57.812,0.871,0.155,0,0,0,"    
21.73",42.188,1,15,3,WassenaarRS,0,1
397,    P-2616,   2023/02/25 03:35:54,           1-15,21,-9.329,-17.912,-130.798,0.171,19660,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677314461,0.202,0.178,0.386,0.146,134.473,0,0.003,3.188,92.891,24.844,0.988,57.126,0.87,0.111,0,0,0,"    
21.82",42.25,1,15,3,WassenaarRS,0,1
398,    P-2616,   2023/02/25 03:44:53,           1-15,22,-9.31,-17.912,-130.765,0.19,19672,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677315000,0.223,0.189,0.386,0.164,133.15,0.001,0.003,3.173,92.932,24.84,0.987,57.212,0.87,0.1,0,0,0,"    
21.79",42.25,1,15,3,WassenaarRS,0,1
399,    P-2616,   2023/02/25 03:53:52,           1-15,23,-9.33,-17.935,-130.822,0.182,19640,0,1,                                  MissMT,                               T1V15-ID2,                 H2O,1677315539,0.226,0.193,0.394,0.158,132.374,0.001,0.003,3.174,92.742,24.833,0.99,57.445,0.871,0.159,0,0,0,"    
21.90",42.312,1,15,3,WassenaarRS,0,1
